timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
1421389038,32767,32767,32767,32767,32767,-69,32767,32767
1421393061,32767,32767,32767,32767,32767,32767,32767,32767
1421397041,32767,32767,32767,32767,-67,32767,-66,-66
1421401039,32767,32767,32767,32767,32767,32767,32767,32767
1421405038,32767,32767,32767,32767,-48,32767,32767,32767
1421409039,32767,32767,32767,32767,32767,32767,32767,32767
1421413039,32767,32767,32767,32767,32767,-69,32767,32767
1421417040,32767,32767,32767,32767,32767,32767,32767,32767
1421421060,32767,32767,32767,32767,-69,32767,32767,32767
1421425039,32767,32767,32767,32767,32767,32767,32767,32767
1421429038,32767,32767,-57,32767,32767,32767,-57,-57
1421433038,32767,32767,32767,32767,32767,-63,32767,32767
1421437038,32767,32767,32767,32767,32767,32767,32767,32767
1421441040,32767,32767,32767,32767,32767,32767,32767,32767
1421445041,32767,32767,32767,32767,-69,32767,32767,32767
1421449058,32767,32767,32767,32767,32767,32767,-75,-75
1421453038,32767,32767,32767,32767,32767,32767,32767,32767
1421457038,32767,32767,32767,32767,-70,-61,32767,32767
1421461038,32767,-27,32767,-27,32767,32767,32767,32767
1421465038,32767,32767,32767,32767,32767,32767,32767,32767
1421469038,32767,32767,32767,32767,-69,32767,-82,-82
1421473038,32767,32767,32767,32767,32767,32767,32767,32767
1421477060,32767,32767,32767,32767,32767,32767,32767,32767
1421481038,32767,32767,32767,32767,32767,-59,32767,32767
1421485038,32767,32767,32767,32767,32767,32767,32767,32767
1421489038,32767,32767,32767,32767,32767,32767,-89,-89
1421493038,32767,32767,32767,32767,-73,32767,32767,32767
1421497840,32767,32767,32767,32767,32767,32767,32767,32767
1421501838,32767,32767,32767,32767,-55,32767,32767,32767
1421505841,32767,32767,32767,32767,32767,-87,32767,32767
1421509838,32767,32767,32767,32767,32767,32767,32767,32767
1421513838,32767,32767,32767,32767,-66,32767,32767,32767
1421517838,32767,32767,32767,32767,32767,32767,32767,32767
1421521838,32767,32767,32767,32767,32767,32767,-70,-70
1421525838,32767,32767,32767,32767,32767,32767,32767,32767
1421529841,32767,32767,32767,32767,32767,-86,32767,32767
1421533838,32767,32767,32767,32767,32767,32767,32767,32767
1421537839,32767,32767,32767,32767,-86,32767,-50,-50
1421541838,32767,32767,32767,32767,32767,32767,32767,32767
1421545838,32767,32767,32767,32767,32767,32767,32767,32767
1421549838,32767,32767,32767,32767,-70,32767,32767,32767
1421553838,32767,32767,32767,32767,32767,-86,32767,32767
1421557838,32767,32767,32767,32767,32767,32767,32767,32767
1421561838,32767,-4,32767,-4,-66,32767,-96,-96
1421565838,32767,32767,32767,32767,32767,32767,32767,32767
1421569839,32767,32767,32767,32767,32767,32767,32767,32767
1421573838,32767,32767,32767,32767,32767,32767,32767,32767
1421577838,32767,32767,32767,32767,32767,32767,-70,-70
1421581838,32767,32767,32767,32767,32767,-66,32767,32767
1421585838,32767,32767,32767,32767,-62,32767,32767,32767
1421589838,32767,32767,32767,32767,32767,32767,32767,32767
1421593838,32767,32767,32767,32767,32767,32767,32767,32767
1421597838,32767,32767,32767,32767,-66,32767,32767,32767
1421601841,32767,32767,32767,32767,32767,-66,32767,32767
1421605838,32767,32767,32767,32767,32767,32767,32767,32767
1421609838,32767,32767,32767,32767,-86,32767,32767,32767
1421613838,32767,32767,32767,32767,32767,32767,-75,-75
1421617838,32767,32767,32767,32767,32767,32767,32767,32767
1421621838,32767,32767,32767,32767,32767,32767,32767,32767
1421625838,32767,32767,32767,32767,32767,-86,32767,32767
1421629838,32767,32767,-45,32767,32767,32767,32767,32767
1421633840,32767,32767,32767,32767,-61,32767,-72,-72
1421637838,32767,32767,32767,32767,32767,32767,32767,32767
1421641838,32767,32767,32767,32767,32767,32767,32767,32767
1421645838,32767,32767,32767,32767,-66,32767,32767,32767
1421649838,32767,32767,32767,32767,32767,-66,-60,-60
1421653838,32767,32767,32767,32767,32767,32767,32767,32767
1421657840,32767,32767,32767,32767,-60,32767,32767,32767
1421661838,32767,32767,32767,32767,32767,32767,32767,32767
1421665847,32767,-1,32767,-1,32767,32767,32767,32767
1421669838,32767,32767,32767,32767,32767,32767,-73,-73
1421673841,32767,32767,32767,32767,32767,-60,32767,32767
1421677839,32767,32767,32767,32767,32767,32767,32767,32767
1421681838,32767,32767,32767,32767,32767,32767,32767,32767
1421685838,32767,32767,32767,32767,-86,32767,32767,32767
1421689839,32767,32767,32767,32767,32767,32767,32767,32767
1421693838,32767,32767,32767,32767,32767,32767,32767,32767
1421697838,32767,32767,32767,32767,-86,-58,32767,32767
1421701839,32767,32767,32767,32767,32767,32767,-45,-45
1421705838,32767,32767,32767,32767,32767,32767,32767,32767
1421709838,32767,32767,32767,32767,-86,32767,32767,32767
1421713839,32767,32767,32767,32767,32767,32767,32767,32767
1421717838,32767,32767,32767,32767,32767,32767,32767,32767
1421737839,32767,32767,32767,32767,32767,32767,32767,32767
1421741838,32767,32767,32767,32767,-56,32767,-68,-68
1421745838,32767,32767,32767,32767,32767,-55,32767,32767
1421749838,32767,32767,32767,32767,32767,32767,32767,32767
1421753838,32767,32767,32767,32767,-58,32767,32767,32767
1421757838,32767,32767,32767,32767,32767,32767,32767,32767
1421761839,32767,32767,32767,32767,32767,32767,-74,-74
1421765838,32767,32767,32767,32767,32767,32767,32767,32767
1421769838,32767,-4,32767,-4,32767,-85,32767,32767
1421773838,32767,32767,32767,32767,32767,32767,32767,32767
1421777841,32767,32767,32767,32767,-65,32767,32767,32767
1421781841,32767,32767,32767,32767,32767,32767,32767,32767
1421785838,32767,32767,32767,32767,32767,32767,32767,32767
1421789838,32767,32767,32767,32767,-67,32767,32767,32767
1421793840,32767,32767,32767,32767,32767,-86,-55,-55
1421797838,32767,32767,32767,32767,32767,32767,32767,32767
1421801840,32767,32767,32767,32767,-62,32767,32767,32767
1421805840,32767,32767,32767,32767,32767,32767,32767,32767
1421809838,32767,32767,32767,32767,32767,32767,32767,32767
1421813838,32767,32767,32767,32767,32767,32767,-70,-70
1421817838,32767,32767,32767,32767,32767,-86,32767,32767
1421821838,32767,32767,32767,32767,32767,32767,32767,32767
1421825838,32767,32767,32767,32767,-67,32767,32767,32767
1421829838,32767,32767,-54,32767,32767,32767,32767,32767
1421833838,32767,32767,32767,32767,32767,32767,-79,-79
1421837838,32767,32767,32767,32767,-69,-59,32767,32767
1421841839,32767,32767,32767,32767,32767,32767,32767,32767
1421845838,32767,32767,32767,32767,32767,32767,32767,32767
1421849838,32767,32767,32767,32767,-86,32767,-47,-47
1421853838,32767,32767,32767,32767,32767,32767,32767,32767
1421857838,32767,32767,32767,32767,32767,32767,32767,32767
1421861838,32767,32767,32767,32767,32767,-60,32767,32767
1421865840,32767,32767,32767,32767,32767,32767,32767,32767
1421869838,32767,32767,32767,32767,32767,32767,32767,32767
1421873838,32767,-2,32767,-2,-86,32767,32767,32767
1421877838,32767,32767,32767,32767,32767,32767,32767,32767
1421881838,32767,32767,32767,32767,32767,32767,32767,32767
1421885838,32767,32767,32767,32767,-73,-64,-60,-60
1421889839,32767,32767,32767,32767,32767,32767,32767,32767
1421893838,32767,32767,32767,32767,32767,32767,32767,32767
1421898640,32767,32767,32767,32767,-94,32767,32767,32767
1421902639,32767,32767,32767,32767,32767,32767,32767,32767
1421906639,32767,32767,32767,32767,32767,32767,-76,-76
1421910641,32767,32767,32767,32767,32767,-84,32767,32767
1421914639,32767,32767,32767,32767,32767,32767,32767,32767
1421918641,32767,32767,32767,32767,-69,32767,32767,32767
1421922639,32767,32767,32767,32767,32767,32767,-46,-46
1421926638,32767,32767,32767,32767,32767,32767,32767,32767
1421930639,32767,32767,32767,32767,-84,-61,32767,32767
1421934639,32767,32767,32767,32767,32767,32767,32767,32767
1421938638,32767,32767,32767,32767,32767,32767,32767,32767
1421942638,32767,32767,32767,32767,-84,32767,-56,-56
1421946640,32767,32767,32767,32767,32767,32767,32767,32767
1421950638,32767,32767,32767,32767,32767,32767,32767,32767
1421954642,32767,32767,32767,32767,32767,-58,32767,32767
1421958638,32767,32767,32767,32767,32767,32767,32767,32767
1421962638,32767,32767,32767,32767,32767,32767,32767,32767
1421966638,32767,32767,32767,32767,-73,32767,32767,32767
1421970638,32767,32767,32767,32767,32767,32767,32767,32767
1421974638,32767,32767,32767,32767,32767,32767,32767,32767
1421978639,32767,-24,32767,-24,-70,-61,-75,-75
1421982638,32767,32767,32767,32767,32767,32767,32767,32767
1421986638,32767,32767,32767,32767,32767,32767,32767,32767
1421990638,32767,32767,32767,32767,-69,32767,32767,32767
1421994640,32767,32767,32767,32767,32767,32767,32767,32767
1421998638,32767,32767,32767,32767,32767,32767,-73,-73
1422002638,32767,32767,32767,32767,32767,-57,32767,32767
1422006638,32767,32767,32767,32767,32767,32767,32767,32767
1422010638,32767,32767,32767,32767,32767,32767,32767,32767
1422014638,32767,32767,32767,32767,-69,32767,-48,-48
1422018638,32767,32767,32767,32767,32767,32767,32767,32767
1422022639,32767,32767,32767,32767,32767,32767,32767,32767
1422026638,32767,32767,32767,32767,-61,-52,32767,32767
1422030638,32767,32767,-63,32767,32767,32767,32767,32767
1422034638,32767,32767,32767,32767,32767,32767,-64,-64
1422038638,32767,32767,32767,32767,-69,32767,32767,32767
1422042638,32767,32767,32767,32767,32767,32767,32767,32767
1422046638,32767,32767,32767,32767,32767,32767,32767,32767
1422050638,32767,32767,32767,32767,32767,-53,32767,32767
1422054639,32767,32767,32767,32767,32767,32767,32767,32767
1422058638,32767,32767,32767,32767,32767,32767,32767,32767
1422062639,32767,32767,32767,32767,-73,32767,32767,32767
1422066638,32767,32767,32767,32767,32767,32767,32767,32767
1422070639,32767,32767,32767,32767,32767,32767,-73,-73
1422074638,32767,32767,32767,32767,-68,-60,32767,32767
1422078638,32767,32767,32767,32767,32767,32767,32767,32767
1422082639,32767,-31,32767,-31,32767,32767,32767,32767
1422086640,32767,32767,32767,32767,-65,32767,-47,-47
1422090638,32767,32767,32767,32767,32767,32767,32767,32767
1422094639,32767,32767,32767,32767,32767,32767,32767,32767
1422098638,32767,32767,32767,32767,32767,-59,32767,32767
1422102638,32767,32767,32767,32767,32767,32767,32767,32767
1422106639,32767,32767,32767,32767,32767,32767,-55,-55
1422110639,32767,32767,32767,32767,-83,32767,32767,32767
1422114640,32767,32767,32767,32767,32767,32767,32767,32767
1422118638,32767,32767,32767,32767,32767,32767,32767,32767
1422122638,32767,32767,32767,32767,-84,-61,32767,32767
1422126638,32767,32767,32767,32767,32767,32767,-68,-68
1422130638,32767,32767,32767,32767,32767,32767,32767,32767
1422134638,32767,32767,32767,32767,-84,32767,32767,32767
1422138639,32767,32767,32767,32767,32767,32767,32767,32767
1422142638,32767,32767,32767,32767,32767,32767,32767,32767
1422146638,32767,32767,32767,32767,32767,-70,32767,32767
1422150641,32767,32767,32767,32767,32767,32767,32767,32767
1422154638,32767,32767,32767,32767,-70,32767,32767,32767
1422158638,32767,32767,32767,32767,32767,32767,32767,32767
1422162638,32767,32767,32767,32767,32767,32767,-78,-78
1422166638,32767,32767,32767,32767,-69,-60,32767,32767
1422170638,32767,32767,32767,32767,32767,32767,32767,32767
1422174638,32767,32767,32767,32767,32767,32767,32767,32767
1422178638,32767,32767,32767,32767,-70,32767,-54,-54
1422182689,32767,32767,32767,32767,32767,32767,32767,32767
1422186638,32767,-27,32767,-27,32767,32767,32767,32767
1422190638,32767,32767,32767,32767,32767,-51,32767,32767
1422194639,32767,32767,32767,32767,32767,32767,32767,32767
1422198638,32767,32767,32767,32767,32767,32767,-55,-55
1422202638,32767,32767,32767,32767,-66,32767,32767,32767
1422206641,32767,32767,32767,32767,32767,32767,32767,32767
1422210640,32767,32767,32767,32767,32767,32767,32767,32767
1422214639,32767,32767,32767,32767,-69,-60,32767,32767
1422226640,32767,32767,32767,32767,-84,32767,32767,32767
1422230638,32767,32767,-62,32767,32767,32767,32767,32767
1422234638,32767,32767,32767,32767,32767,32767,32767,32767
1422238638,32767,32767,32767,32767,32767,-60,32767,32767
1422242638,32767,32767,32767,32767,32767,32767,32767,32767
1422246638,32767,32767,32767,32767,32767,32767,32767,32767
1422250638,32767,32767,32767,32767,-69,32767,-47,-47
1422254640,32767,32767,32767,32767,32767,32767,32767,32767
1422258638,32767,32767,32767,32767,32767,32767,32767,32767
1422262638,32767,32767,32767,32767,-69,-60,32767,32767
1422266638,32767,32767,32767,32767,32767,32767,32767,32767
1422270638,32767,32767,32767,32767,32767,32767,-57,-57
1422274638,32767,32767,32767,32767,-83,32767,32767,32767
1422278640,32767,32767,32767,32767,32767,32767,32767,32767
1422282638,32767,32767,32767,32767,32767,32767,32767,32767
1422286638,32767,32767,32767,32767,32767,-64,32767,32767
1422290638,32767,-26,32767,-26,32767,32767,-64,-64
1422294638,32767,32767,32767,32767,32767,32767,32767,32767
1422298638,32767,32767,32767,32767,-59,32767,32767,32767
1422302638,32767,32767,32767,32767,32767,32767,32767,32767
1422306638,32767,32767,32767,32767,32767,32767,32767,32767
1422310638,32767,32767,32767,32767,-64,-54,-77,-77
1422314639,32767,32767,32767,32767,32767,32767,32767,32767
1422318638,32767,32767,32767,32767,32767,32767,32767,32767
1422322641,32767,32767,32767,32767,-67,32767,32767,32767
1422326638,32767,32767,32767,32767,32767,32767,32767,32767
1422330638,32767,32767,32767,32767,32767,32767,32767,32767
1422334638,32767,32767,32767,32767,32767,-65,32767,32767
1422338638,32767,32767,32767,32767,32767,32767,32767,32767
1422342639,32767,32767,32767,32767,32767,32767,-51,-51
1422346639,32767,32767,32767,32767,-84,32767,32767,32767
1422350638,32767,32767,32767,32767,32767,32767,32767,32767
1422354638,32767,32767,32767,32767,32767,32767,32767,32767
1422358638,32767,32767,32767,32767,-69,-60,32767,32767
1422363439,32767,32767,32767,32767,32767,32767,-57,-57
1422367439,32767,32767,32767,32767,-52,32767,32767,32767
1422371439,32767,32767,32767,32767,32767,32767,32767,32767
1422375438,32767,32767,32767,32767,32767,32767,32767,32767
1422379438,32767,32767,32767,32767,32767,32767,32767,32767
1422383440,32767,32767,32767,32767,32767,-82,-82,-82
1422387438,32767,32767,32767,32767,32767,32767,32767,32767
1422391438,32767,32767,32767,32767,-82,32767,32767,32767
1422395440,32767,-27,32767,-27,32767,32767,32767,32767
1422399439,32767,32767,32767,32767,32767,32767,-52,-52
1422403441,32767,32767,32767,32767,-82,-57,32767,32767
1422407440,32767,32767,32767,32767,32767,32767,32767,32767
1422411438,32767,32767,32767,32767,32767,32767,32767,32767
1422415438,32767,32767,32767,32767,-82,32767,32767,32767
1422419438,32767,32767,32767,32767,32767,32767,32767,32767
1422423440,32767,32767,32767,32767,32767,32767,32767,32767
1422427438,32767,32767,-41,32767,32767,-59,32767,32767
1422431441,32767,32767,32767,32767,32767,32767,32767,32767
1422435439,32767,32767,32767,32767,32767,32767,-60,-60
1422439438,32767,32767,32767,32767,-82,32767,32767,32767
1422443439,32767,32767,32767,32767,32767,32767,32767,32767
1422447438,32767,32767,32767,32767,32767,32767,32767,32767
1422451438,32767,32767,32767,32767,-82,-61,32767,32767
1422455438,32767,32767,32767,32767,32767,32767,-70,-70
